"","City","OtherName","Country","Latitude","Longitude","Certainty","year","pop"
"9118","Luoyang","Honan","China","34.669722","112.442222",2,1975,887000
"9119","Lusaka",NA,"Zambia","-15.40669","28.28713",1,1975,501000
"9120","Lvov","Lwow, Lemberg","Poland","49.839683","24.029717",1,1975,621000
"9121","Lyon",NA,"France","45.74846","4.84671",1,1975,1170000
"9122","Madras",NA,"India","13.08784","80.27847",1,1975,3600000
"9123","Madrid",NA,"Spain","40.416775","-3.703789",1,1975,4100000
"9124","Madurai",NA,"India","9.91735","78.11962",1,1975,685000
"9125","Makassar",NA,"Indonesia","-5.14","119.4221",1,1975,535000
"9126","Managua",NA,"Nicaragua","12.13282","-86.2504",1,1975,556000
"9127","Manchester",NA,"United Kingdom","53.48095","-2.23743",1,1975,2700000
"9128","Manila",NA,"Philippines","14.58","121",1,1975,5400000
"9129","Mannheim",NA,"Germany","49.49671","8.47955",1,1975,1280000
"9130","Mansura","Brahmanabad","Pakistan","25.590258","68.776944",3,1975,680000
"9131","Maracaibo",NA,"Venezuela","10.63167","-71.64056",1,1975,790000
"9132","Marseille",NA,"France","43.29695","5.38107",1,1975,1070000
"9133","Mashhad","Meshhed","Iran","36.3","59.6",1,1975,643000
"9134","Medan",NA,"Indonesia","3.5833","98.6667",1,1975,910000
"9135","Medellin","Medellín","Colombia","6.25184","-75.56359",1,1975,1350000
"9136","Melbourne",NA,"Australia","-37.814","144.96332",1,1975,2600000
"9137","Memphis",NA,"Egypt","29.844722","31.250833",2,1975,846000
"9138","Mexico City","Tenochtitlan","Mexico","19.42847","-99.12766",1,1975,11300000
"9139","Miami",NA,"United States of America","25.77427","-80.19366",1,1975,2300000
"9140","Middlesbrough",NA,"United Kingdom","54.57623","-1.23483",1,1975,580000
"9141","Milan",NA,"Italy","45.465453","9.198786",1,1975,3800000
"9142","Milwaukee","Wisconsin","United States of America","43.0389","-87.90647",1,1975,1388000
"9143","Minneapolis","Minnesota","United States of America","39.12194","-93.265011",1,1975,1900000
"9144","Minsk",NA,"Belarus","53.9","27.56667",1,1975,1170000
"9145","Monterrey","Monterey","Mexico","25.6667","-100.3",1,1975,1350000
"9146","Montevideo",NA,"Uraguay","-34.817311","-56.158866",1,1975,1430000
"9147","Montreal","Montréal","Canada","45.50884","-73.58781",1,1975,2800000
"9148","Moscow",NA,"Russian Federation","55.75222","37.61556",1,1975,10700000
"9149","Mosul","Ak Mawsil","Iraq","36.335","43.11889",1,1975,710000
"9150","Multan",NA,"Pakistan","30.19556","71.47528",1,1975,575000
"9151","Mumbai","Bombay","India","19.07283","72.88261",1,1975,7000000
"9152","Munich",NA,"Germany","48.136739","11.576756",1,1975,1700000
"9153","Nagoya",NA,"Japan","35.181447","136.906397",1,1975,3200000
"9154","Nagpur",NA,"India","21.15","79.1",2,1975,1075000
"9155","Nairobi",NA,"Kenya","-1.28333","36.81667",1,1975,700000
"9156","Nanchang",NA,"China","28.68333","115.88333",1,1975,808000
"9157","Nanjing","Nanking","China","32.05","118.766667",1,1975,2000000
"9158","Nanning",NA,"China","22.81667","108.31667",1,1975,790000
"9159","Naples",NA,"Italy","40.851775","14.268122",1,1975,1900000
"9160","Nashville","Tennessee","United States of America","36.166667","-86.783333",1,1975,562000
"9161","New Orleans","Louisiana","United States of America","29.95465","-90.07507",1,1975,1131000
"9162","New York","New York","United States of America","40.714353","-74.005972",1,1975,17100000
"9163","Newcastle upon Tyne",NA,"United Kingdom","54.978253","-1.617781",2,1975,1360000
"9164","Nizhniy Novgorod","Nishny Novgorod, Gorkiy","Russian Federation","56.3269","44.0075",1,1975,1700000
"9165","Norfolk","Virginia","United States of America","36.84681","-76.28522",1,1975,768000
"9166","Nottingham",NA,"United Kingdom","52.9536","-1.15047",1,1975,650000
"9167","Novokuznetsk","Stalinsk","Russian Federation","53.7557","87.1099",1,1975,1200000
"9168","Novosibirsk",NA,"Russian Federation","55.0415","82.9346",1,1975,1385000
"9169","Nurnberg","Nürnberg, Nuremberg","Germany","49.452031","11.07675",1,1975,860000
"9170","Oaklahoma City","Oaklahoma","United States of America","35.46756","-97.516428",1,1975,689000
"9171","Odessa","Odesa","Russian Federation","46.47747","30.73262",1,1975,1002000
"9172","Okayama",NA,"Japan","34.661753","133.916667",1,1975,513000
"9173","Omaha","Nebraska","United States of America","41.252363","-95.997988",1,1975,558000
"9174","Omsk",NA,"Russian Federation","54.99244","73.36859",3,1975,976000
"9175","Oporto","Porto","Portugal","41.167972","-8.627064",1,1975,860000
"9176","Orlando","Florida","United States of America","28.53834","-81.37924",1,1975,505000
"9177","Osaka",NA,"Japan","34.693216","135.502082",1,1975,15500000
"9178","Oslo","Christiania","Norway","59.913869","10.752245",1,1975,725000
"9179","Ostrava","Ostrau","Czech Republic","49.835556","18.2925",1,1975,700000
"9180","Ottawa",NA,"Canada","45.41117","-75.69812",1,1975,690000
"9181","Palembang",NA,"Indonesia","-2.91673","104.7458",1,1975,660000
"9182","Palermo",NA,"Italy","38.115689","13.361267",1,1975,672000
"9183","Panama City",NA,"Panama","8.994297","-79.518852",1,1975,525000
"9184","Paris",NA,"France","48.856614","2.352222",1,1975,9400000
"9185","Patna",NA,"India","25.610533","85.14145",1,1975,635000
"9186","Perm",NA,"Russian Federation","58.013889","56.248889",1,1975,942000
"9187","Perth",NA,"Australia","-31.95224","115.8614",1,1975,787000
"9188","Philadelphia","Pennsylvania","United States of America","39.95","-75.1667",1,1975,5200000
"9189","Phoenix","Arizona","United States of America","33.44838","-112.074143",1,1975,1250000
"9190","Pittsburgh","Pennsylvania","United States of America","40.44062","-79.99589",1,1975,2000000
"9191","Port-au-Prince",NA,"Haiti","18.53917","-72.335",1,1975,550000
"9192","Portland","Oregon","United States of America","45.523062","-122.676482",1,1975,1077000
"9193","Porto Alegre","Pôrto Alegre","Brazil","-30.03306","-51.23",1,1975,1800000
"9194","Poznan","Posen","Poland","52.40692","16.92993",1,1975,565000
"9195","Prague",NA,"Austria","50.08804","14.42076",1,1975,1275000
"9196","Pretoria",NA,"South Africa","-25.74486","28.18783",1,1975,544000
"9197","Providence","Rhode Island","United States of America","41.823989","-71.412833",1,1975,898000
"9198","Pune","Poona","India","18.52043","73.856744",1,1975,1340000
"9199","Qingdao","Tsingtao","China","36.067082","120.38264",3,1975,1473000
"9200","Qiqihar","Tsitsihar","China","47.354348","123.918186",1,1975,854000
"9201","Quebec",NA,"Canada","46.81228","-71.21454",1,1975,530000
"9202","Quito",NA,"Ecuador","-0.22985","-78.52495",1,1975,782000
"9203","Rabat",NA,"Morocco","34.01325","-6.83255",1,1975,745000
"9204","Rawalpindi",NA,"Pakistan","33.6007","73.0679",1,1975,720000
"9205","Recife","Pernambuco","Brazil","-8.05389","-34.88111",1,1975,2100000
"9206","Richmond","Virgina","United States of America","37.5333","77.4667",3,1975,526000
"9207","Riga",NA,"Russian Federation","56.946","24.10589",1,1975,870000
"9208","Rio de Janeiro",NA,"Brazil","-22.90278","-43.2075",1,1975,8300000
"9209","Rochester","New York","United States of America","43.161031","-77.610922",1,1975,838000
"9210","Rome",NA,"Italy","41.89474","12.4839",1,1975,3600000
"9211","Rosario",NA,"Argentina","-32.94682","-60.63932",1,1975,904000
"9212","Rostov-on-Don","Rostov","Russian Federation","47.2333","39.41394",1,1975,982000
"9213","Rotterdam",NA,"Netherlands","51.9225","4.47917",1,1975,1150000
"9214","Ruhr",NA,"Germany","51.407415","6.862626",1,1975,5500000
"9215","Sacramento",NA,"United States of America","38.581487","-121.494237",1,1975,748000
"9216","Saint Petersburg","Leningrad","Russian Federation","59.89444","30.26417",1,1975,4200000
"9217","Salt Lake City","Utah","United States of America","40.76078","-111.89105",1,1975,561000
"9218","Salvador","Sao Salvador, Bahia","Brazil","-12.97111","-38.51083",1,1975,1401000
"9219","Samara","Kuibyshev","Russian Federation","53.2028","50.1408",3,1975,1375000
"9220","San Antonio","Texas","United States of America","29.424122","-98.493628",1,1975,925000
"9221","San Bernardino","California","United States of America","34.1","-117.3",3,1975,609000
"9222","San Diego","California","United States of America","32.715328","-117.157256",1,1975,1700000
"9223","San Francisco","California","United States of America","37.77493","-122.419416",1,1975,4400000
"9224","San Juan",NA,"Puerto Rico","18.45","-66.0667",1,1975,1027000
"9225","San Salvador",NA,"El Salvador","13.706899","-89.202258",1,1975,750000
"9226","Santiago",NA,"Chile","-33.45","-70.666667",1,1975,3200000
"9227","Santo Domingo",NA,"Dominican Republic","18.466667","-69.95",1,1975,922000
"9228","Sao Paolo","São Paulo","Brazil","-23.5475","-46.63611",1,1975,10000000
"9229","Sapporo",NA,"Japan","43.06417","141.34694",1,1975,1241000
"9230","Saratov",NA,"Russian Federation","51.54056","46.00861",1,1975,1040000
"9231","Seattle","Washington","United States of America","47.60621","-122.33207",1,1975,1700000
"9232","Semarang",NA,"Indonesia","-6.9932","110.4203",1,1975,790000
"9233","Sendai",NA,"Japan","38.266667","140.866667",1,1975,760000
"9234","Seoul","Hanyang","Republic of Korea","37.56826","126.97783",1,1975,6800000
"9235","Seville",NA,"Spain","37.388097","-5.982331",1,1975,685000
"9236","Shanghai",NA,"China","31.22222","121.45806",1,1975,8000000
"9237","Sheffield",NA,"United Kingdom","53.381128","-1.470086",1,1975,725000
"9238","Shenyang","Fengtien, Mukden","China","41.79222","123.43278",1,1975,3100000
"9239","Shijiazhuang",NA,"China","38.042308","114.514861",1,1975,960000
"9240","Shizuoka","Sumpu","Japan","34.97712","138.383084",2,1975,711000
"9241","Singapore",NA,"Singapore","1.28967","103.85007",1,1975,2200000
"9242","Smyrna","Izmir","Turkey","38.41273","27.13838",1,1975,760000
"9243","Sofia",NA,"Bulgaria","42.69751","23.32415",1,1975,965000
"9244","Springfield","Massachusetts","United States of America","42.112411","-72.547455",1,1975,506000
"9245","St. Louis","Missouri","United States of America","38.626978","-90.199403",1,1975,2200000
"9246","Stockholm",NA,"Sweden","59.33258","18.0649",1,1975,1357000
"9247","Surabaya","Soerabaja","Indonesia","-7.24917","112.75083",1,1975,1700000
"9248","Surat",NA,"India","21.19594","72.83023",1,1975,630000
"9249","Suzhou","Soochow","China","31.3","120.6",1,1975,825000
"9250","Sverdlovs'k","Sverdlovsk","Ukraine","48.08455","39.651631",1,1975,1345000
"9251","Sydney",NA,"Australia","-33.86785","151.20732",1,1975,2900000
"9252","Syracuse","New York","United States of America","43.048122","-76.147424",1,1975,549000
"9253","Tabriz",NA,"Iran","38.08","46.2919",1,1975,568000
"9254","Taipei",NA,"Taiwan","25.04776","121.53185",1,1975,2000000
"9255","Taiyuan",NA,"China","37.87059","112.548879",1,1975,1600000
"9256","Tampa","Florida","United States of America","27.94752","-82.45843",1,1975,1178000
"9257","Tangshan","Hebei province","China","39.63333","118.18333",1,1975,1086000
"9258","Tashkent",NA,"Uzbekistan","41.26465","69.21627",1,1975,1600000
"9259","Tbilisi","Tiflis","Georgia","41.709975","44.792989",1,1975,1148000
"9260","Tehran","Teheran","Iran","35.69439","51.42151",1,1975,4200000
"9261","Tel Aviv",NA,"Israel","32.08088","34.78057",1,1975,1250000
"9262","The Hague","s-Gravenhage","Netherlands","52.070492","4.300694",1,1975,820000
"9263","Thessaloniki","Salonica, Thessalonica","Greece","40.63935","22.944606",1,1975,600000
"9264","Tianjin","Tientsin","China","39.14222","117.17667",1,1975,4600000
"9265","Tokyo","Yedo, Edo","Japan","35.6895","139.69171",1,1975,23000000
"9266","Toledo","Ohio","United States of America","41.571019","-83.966889",1,1975,563000
"9267","Toronto",NA,"Canada","43.70011","-79.4163",1,1975,2700000
"9268","Toulouse",NA,"France","43.60426","1.44367",1,1975,509000
"9269","Tripoli",NA,"Libya","32.876175","13.187508",1,1975,800000
"9270","Tula",NA,"Russian Federation","54.107722","37.573261",1,1975,590000
"9271","Tunis",NA,"Tunisia","36.818811","10.165961",1,1975,920000
"9272","Turin",NA,"Italy","45.07049","7.68682",1,1975,1800000
"9273","Ufa",NA,"Russian Federation","54.78517","56.04562",1,1975,897000
"9274","Urumqi","Ürümqi, Tihwa, Bishbaliq, Urumchi","China","43.825644","87.616822",1,1975,677000
"9275","Vadodara","Baroda","India","22.30731","73.181098",3,1975,588000
"9276","Valencia",NA,"Spain","39.469908","-0.376289",1,1975,1050000
"9277","Vancouver",NA,"Canada","49.24966","-123.11934",1,1975,1151000
"9278","Varanasi ","Benares","India","25.317645","82.973914",2,1975,640000
"9279","Vienna","Wien","Austria","48.20849","16.37208",1,1975,1600000
"9280","Vladivostok",NA,"Russian Federation","43.10562","131.87353",1,1975,508000
"9281","Volgograd","Stalingrad, Tsaritsyn","Russian Federation","48.71939","44.50184",2,1975,1175000
"9282","Voronezh",NA,"Russian Federation","51.67204","39.1843",1,1975,750000
"9283","Warsaw",NA,"Poland","52.22977","21.01178",1,1975,1900000
"9284","Washington D.C.","Washington","United States of America","38.914144","-77.0234",1,1975,3100000
"9285","Weisbaden","Lainz-Weisbaden","Germany","50.06308","8.243344",1,1975,657000
"9286","Winnipeg",NA,"Canada","49.8844","-97.14704",1,1975,565000
"9287","Wroclaw","Breslau","Germany","51.116667","17.033333",3,1975,570000
"9288","Wuhan","Wuchang","China","30.58333","114.26667",1,1975,2900000
"9289","Wuppertal","Barmen-Elberfeld","Germany","51.268752","7.18026",2,1975,930000
"9290","Wuxi","Jiangsu province, Wuchang, Wuhsi","China","31.49117","120.31191",1,1975,710000
"9291","Xian","Sian, Changan, Xi'an","China","34.341485","108.940404",1,1975,1800000
"9292","Xining",NA,"China","36.61667","101.76667",1,1975,654000
"9293","Xuzhou","Suchow, Suifu, Hsuchow","China","34.26","117.21",1,1975,758000
"9294","Yangon",NA,"Myanmar","16.80528","96.15611",1,1975,3500000
"9295","Yaroslavl",NA,"Russian Federation","57.626072","39.884464",2,1975,570000
"9296","Yerevan","Erivan","Armenia","40.183333","44.516667",1,1975,910000
"9297","Youngstown","Ohio","United States of America","41.1","-80.65",1,1975,500000
"9298","Zagreb",NA,"Croatia","45.81444","15.97798",1,1975,635000
"9299","Zaporizhia","Zaporozhye","Ukraine","47.8388","35.139567",1,1975,748000
"9300","Zaragoza",NA,"Spain","41.648792","-0.889581",1,1975,549000
"9301","Zhangjiakou","Kalgan","China","40.824418","114.887543",2,1975,938000
"9302","Zibo",NA,"China","36.79056","118.06333",1,1975,927000
"9303","Zigong",NA,"China","29.34162","104.77689",2,1975,600000
"9304","Zurich",NA,"Switzerland","47.36667","8.55",1,1975,708000
"9305","Abidjan","Abijan","Cote d'Ivoire","5.30966","-4.01266",1,2000,1929000
"9306","Adana",NA,"Turkey","37.00167","35.32889",1,2000,1041000
"9307","Addis Ababa",NA,"Ethiopia","9.02497","38.74689",1,2000,2424000
"9308","Adelaide",NA,"Australia","-34.92866","138.59863",1,2000,1092000
"9309","Ahmadabad","Ahmedabad","India","23.039568","72.566004",1,2000,2954000
"9310","Aleppo",NA,"Syria","36.2167","37.1667",1,2000,1582000
"9311","Alexandria",NA,"Egypt","31.200092","29.918739",1,2000,3339000
"9312","Algiers","Alger","Algeria","36.7525","3.04197",1,2000,2562000
"9313","Almaty",NA,"Kazakhstan","43.255058","76.912628",1,2000,1135000
"9314","Amman",NA,"Jordan","31.95522","35.94503",1,2000,1147000
"9315","Ankara","Angora","Turkey","39.91987","32.85427",1,2000,2984000
"9316","Anshan",NA,"China","41.1167","122.9833",1,2000,1442000
"9317","Baghdad",NA,"Iraq","33.34058","44.40088",1,2000,3841000
"9318","Baku",NA,"Azerbaijan","40.37767","49.89201",1,2000,1792000
"9319","Bandung",NA,"Indonesia","-6.914744","107.609814",1,2000,5919000
"9320","Bangalore",NA,"India","12.97194","77.59369",1,2000,3302000
"9321","Bangkok",NA,"Thailand","13.75398","100.50144",1,2000,7506000
"9322","Baotou","Paotow","China","40.65744","109.84054",1,2000,1248000
"9323","Barcelona",NA,"Spain","41.38879","2.15899",1,2000,1454000
"9324","Barranquilla",NA,"Columbia","10.96854","-74.78132",1,2000,1549000
"9325","Bauru",NA,"Brazil","-22.3147","-49.0606",3,2000,3014000
"9326","Beijing","Peking","China","39.9075","116.39723",1,2000,7362000
"9327","Belem","BelÃ©m, Para","Brazil","-1.4558","-48.5039",1,2000,1200000
"9328","Belgrade","Beograd","Serbia","44.80401","20.46513",1,2000,1594000
"9329","Belo Horizonte",NA,"Brazil","-19.92083","-43.93778",1,2000,2154000
"9330","Berlin",NA,"Germany","52.52437","13.41053",1,2000,3387000
"9331","Bhopal",NA,"India","23.25","77.4167",1,2000,1062000
"9332","Birmingham",NA,"United Kindgom","52.48142","-1.89983",1,2000,1020000
"9333","Bogor",NA,"Indonesia","-6.6","106.8",1,2000,5000000
"9334","Bogota","Bacata, Funza, BogotÃ¡","Columbia","4.598056","-74.075833",1,2000,6288000
"9335","Brasilia","BrasÃ­lia","Brazil","-15.77972","-47.92972",1,2000,2017000
"9336","Brisbane",NA,"Australia","-27.46794","153.02809",1,2000,1598000
"9337","Brussel","Brussels","Belgium","50.85045","4.34878",1,2000,1122000
"9338","Bucharest",NA,"Romania","44.43225","26.10626",1,2000,2016000
"9339","Budapest",NA,"Hungary","47.49801","19.03991",1,2000,1825000
"9340","Buenos Aires",NA,"Argentina","-34.61315","-58.37723",1,2000,2965000
"9341","Bursa","Brusa","Turkey","40.19266","29.08403",1,2000,1066000
"9342","Busan","Pusan","Republic of Korea","35.17955","129.0756",1,2000,3814000
"9343","Cairo","Fostat, Fustat","Egypt","30.06263","31.24967",1,2000,6801000
"9344","Calcutta","Kolkata","India","22.56263","88.36304",1,2000,4400000
"9345","Cali","Santiago de Cali","Columbia","3.43722","-76.5225",2,2000,2128000
"9346","Caloocan City","Calvooan","Philippines","14.65","120.97",3,2000,1023000
"9347","Caracas",NA,"Venezuela","10.48801","-66.87919",1,2000,1975000
"9348","Casablanca",NA,"Morocco","33.58831","-7.61138",1,2000,2943000
"9349","Changchun","Hsinking, Kwangchingtsu","China","43.9","125.2",1,2000,2192000
"9350","Changde",NA,"China","29.0333","111.6833",1,2000,1232000
"9351","Changsha",NA,"China","28.196111","112.972222",1,2000,1376000
"9352","Changshu",NA,"China","31.665","120.822",1,2000,1036000
"9353","Changzhou","Changchow, Jiangsu province","China","31.77358","119.95401",1,2000,1293000
"9354","Chelyabinsk",NA,"Russian Federation","55.15402","61.42915",1,2000,1064000
"9355","Chengdu",NA,"China","30.66667","104.06667",1,2000,2954000
